gene	t
AC073133.2	0.532291152457457
ENTPD3-AS1	0.5320860352060819
RP11-118M12.2	0.5320624666614175
LINC00207	0.5315222793914296
DNAI1	0.5314308504056039
RP11-338L18.1	0.5314043800799708
RNU6-387P	0.5313108859519475
RP11-473O4.1	0.5313027434803437
LIPK	0.5311054163334229
CTA-972D3.2	0.5310529810230882
RP11-413G15.1	0.5309680385207765
CTD-2396E7.10	0.5305881847071214
RP11-587D21.4	0.5303281641983423
RP3-416J7.4	0.5303280957719161
SIX3OS1_4	0.530253708143015
ELOVL3	0.5300254244214812
RP11-526I8.2	0.5299974371155752
NICN1	0.529676666229399
AC107083.1	0.5295149043052354
RP11-328D5.1	0.5290303287116935
NAP1L1P3	0.5289733965428198
KDM4A-AS1	0.5287889402847015
CTD-2026G6.3	0.5287701459242766
RP11-16F15.4	0.5287031513491803
RP11-406A20.5	0.5286462646460612
RP11-5P15.1	0.5283848357688354
AC069542.1	0.5281683338322297
RP11-589M4.2	0.527759902695931
RNASEH2B-AS1	0.5277279701147584
TRAPPC3	0.5272254525761852
RP1-151F17.1	0.5269174246047427
RPL21P66	0.5268704469387485
SNORD115-32	0.5264572734961483
RNU6-742P	0.5264124428833734
RP11-379B18.6	0.5261734883897023
RP11-162A12.3	0.5261414347680299
CSNK1A1P3	0.5259885765677789
MTND2P22	0.5258474016303917
AC007292.4	0.5257915960867232
ATP5HP2	0.5257807751781175
RP4-550H1.4	0.5257686632281824
UGT2B17	0.5253682214995331
ANKRD26P3	0.5253601355053228
AL592211.1	0.5247497858867192
MIRLET7G	0.5245200995384064
GRAMD4P4	0.52449307345751
RNY3P4	0.5244615852121215
OR4A14P	0.5242739692915025
LSM3P5	0.5241010109662266
ADAM1A	0.5235250885577045
RP11-476I15.5	0.523335211772662
RP11-90D11.1	0.5229479781013174
RP11-431M3.2	0.5228945667259036
CEP44	0.5228257992996002
RNF215	0.5227687402347987
RP11-56P9.10	0.5226171867473776
AC087294.2	0.5225279908215665
RP11-134N8.2	0.5224552716966844
AC133141.1	0.5222334263090761
RP11-650J17.2	0.5216867434368159
AC009541.1	0.5213571637191685
RUVBL1-AS1	0.5213248295620713
RNU6-1062P	0.5212309746123113
RP11-351I24.3	0.521077445703636
RNU12-2P	0.5210566416402167
CH17-140K24.4	0.5208140596952199
UBE2D3P4	0.5207310729931813
CTD-2008P7.1	0.5206795854204909
MRPS15P1	0.5206029210550778
RP11-20A20.2	0.5202060959763228
RP11-856F16.2	0.5201672829716131
LPCAT2BP	0.5200809040436958
RP11-661O13.1	0.5200424973757458
RP11-350E12.5	0.5200355546992257
CTGLF8P	0.5198414299756272
AC067945.2	0.5197888341532779
FAM90A10P	0.5195611031946896
TRIM51DP	0.5193048487679903
ARF4-AS1	0.5192942666216883
IL17REL	0.519201214793098
RP11-798K23.4	0.5189264389822694
TEFM	0.5180670240135256
RPL38P3	0.5177583596995491
RP11-267M23.7	0.5174306779931601
RP11-68D16.2	0.5173639731333588
MIR127	0.5172646604617449
RPL10P1	0.5171453163966622
RP11-303E16.7	0.5171231175835332
RP11-1072C15.1	0.5170423483058575
RP11-747D18.1	0.5168861705101322
RP11-325L12.5	0.5167866031622544
RPL7AP73	0.5164336498841818
AC006499.5	0.5163381770479112
RNA5SP227	0.5162745576567681
RP11-157B13.3	0.5161206122417002
RNU6-476P	0.516031448376832
RP11-411H5.1	0.5159768584632736
RP11-415K20.2	0.515963976432993
RPL23AP39	0.5158124215941421
CRYBA1	0.5157196811155472
RP11-8P13.1	0.5153463405341819
EIF1AX-AS1	0.5146235780298157
CTD-2199O4.5	0.5144198287565285
CHTF8P1	0.5143743044863786
AL031601.4	0.5139763559645147
OR14J1	0.5139758384276131
DDX3P3	0.513631959311604
AC016987.1	0.5134982693619345
MIR6501	0.513475868380847
RNU6-833P	0.5134338759482174
MT-TL2	0.5129971559847979
RPS20P5	0.5125968441241064
RP11-473P24.2	0.5125023775383608
LMF1-AS1	0.5123900470583455
OR5BN2P	0.5119632334917685
RP11-324J13.2	0.5119602758680715
LINCR-0001	0.5118032593324255
RARB	0.5117810655340586
RP11-420J11.1	0.5117258309558511
RP1-302D9.5	0.5114416159258611
HPS5	0.5114110697205211
TUBG2	0.511210796982756
RP11-324J13.1	0.5109291310911641
TNRC18P2	0.5109157488090034
EFCAB8	0.5108418433109595
BVES-AS1	0.5107579179467694
CTB-79E8.4	0.5105407594093213
MAP1LC3BP1	0.5102859289847631
RP11-854K16.3	0.5102357143151455
AC004824.2	0.5095277378224309
RP11-126K1.2	0.5094534442325871
RP11-463M16.5	0.5094372821390394
MAGEA1	0.5092764091092857
AC010904.1	0.5089221923447035
RP11-331O9.4	0.5083405841397282
RPS3AP33	0.5081617274999857
RP11-216N14.8	0.5080569169679062
RP1-40E16.11	0.5077740896561375
DXO	0.5076168489277911
RP11-18M17.1	0.5074199555010388
TUSC2	0.507336012186392
CPA6	0.5073017575264184
RP11-501J20.3	0.5070511122528463
TUBB4BP5	0.5069886352065888
DOC2B	0.5068571242175148
RNU6-531P	0.5065838526323286
AC073635.5	0.5065118424907307
RP11-214K3.18	0.5064429114235759
UBE2SP1	0.5062528305279597
RP11-215E13.2	0.5062428022799986
RP13-16H11.8	0.5061386530395071
RBM22P4	0.5058967883654126
RP11-473M14.3	0.5047854195466431
BNIP3P37	0.5047232405782754
RNY4P34	0.5046510487340874
RP11-131J4.12	0.5045962834227877
RN7SL113P	0.5045242542356313
KRTAP19-2	0.5039130955514092
RP11-616L12.1	0.5036945784303198
CTD-2105E13.15	0.5034419138113516
AL023806.1	0.5033630743096189
AL441988.1	0.5032258385965491
MED15P8	0.5029421546035654
RP11-66N5.2	0.502707243766611
COX6CP17	0.5026264954594671
RP11-202D1.3	0.5024705517718138
AP000477.2	0.502444193814006
CCDC92	0.5022858676401726
TMEM95	0.5021110745554128
RPGR	0.5021008634711089
CTC-338M12.7	0.5019145318145589
SLMO2	0.5014708221852124
SEPT14P24	0.5013259179661481
CTD-3222D19.4	0.5011348358170099
RP11-336N8.2	0.5010525622154928
AC012497.2	0.5008249418998942
CTC-425K20.1	0.5005090655493235
TRIM77	0.5000170653014544
RPL13AP25	0.499929652692233
RP11-654C22.1	0.49992947551350075
RP11-538P18.1	0.49982945888400376
SNRPFP2	0.499452575870322
PPIAL4G	0.49929925364354183
RP11-417J1.1	0.4992380525869031
RNVU1-2	0.4992044922676355
RP11-451L19.1	0.49914248187631216
RN7SL646P	0.4988658138554836
RP1-197J16.1	0.498737688430625
MLECP1	0.49828203472301247
KRTAP9-3	0.498142994679455
CTD-2292M16.7	0.49807241294907567
RP11-284A20.1	0.4977916474154477
RP11-640N20.5	0.4976202573023762
RNU5B-4P	0.4975338305511519
RP11-459J23.1	0.4973127899544665
AC104134.2	0.49693782325164
RP11-812D23.1	0.49681979753212163
PAWRP1	0.49658930648798033
RN7SL493P	0.49611233156410556
RP11-107N7.1	0.4959607127212523
CTB-113I20.1	0.49543000627222894
PTGFR	0.4952680217668224
RP11-575B7.3	0.49525039043853325
DLGAP2	0.4950192159415433
RN7SL856P	0.4949910283269943
IGHJ6	0.49465547288773104
FTH1P21	0.4945522069101713
RP11-419L4.1	0.4945199008119704
OR9K2	0.4945055545581316
OR2G6	0.4942974357985345
RP1-27C22.1	0.49424061519182316
RP13-895J2.10	0.49376822044660645
RP11-138I1.4	0.49238630627639585
OR10D1P	0.49238122231761594
AL022345.7	0.49227708513483165
LZTR1	0.49222016761799586
LRRC37A	0.49183001521789194
APLP1	0.49123620008395197
CTB-179I1.3	0.4906545089870436
IRX1P1	0.49022265975728896
RN7SKP58	0.49007680640278917
SERPINB8P1	0.48986939867975277
RPEP1	0.48983847201022007
OR6C75	0.48977116801860604
RP11-44N21.4	0.48952947644063743
RP11-690J15.1	0.4894567861517106
RP4-597A16.2	0.48927378105265934
ATG4AP1	0.48913535899369
RPL17P46	0.4890028998105597
RP11-1078H9.6	0.4888892183984516
SNORD45C	0.48887426418600777
CASC6	0.48883231890406914
CDKN2B-AS_3	0.48854172273595764
AC002558.1	0.4883528961582265
ERV3-1	0.4880368351910959
RP11-26M5.3	0.4880069171058168
RP11-316E14.2	0.4879442170734349
CTC-774J1.1	0.48733074272445176
OR2BH1P	0.4868238464141291
RP11-671C19.2	0.48655639383899213
FAM185BP	0.486527452930136
RNA5SP101	0.4863152187287815
EGLN1P1	0.48608113808518183
CTD-2649C14.2	0.4860003578656274
INSL6	0.4858943838525359
RP3-433F14.4	0.4856623644355075
RN7SL306P	0.4855247103297989
RP11-184E9.3	0.4854389296383399
KRTAP9-7	0.48542354887784916
RP11-317O24.1	0.48540168720420823
AC103563.7	0.4850482370531504
RP11-294N21.2	0.4845324611146588
AL133247.2	0.48451697574557245
RP11-1081K18.1	0.4842826406384976
RN7SKP236	0.4840281060146572
SRSF2	0.4834155095115921
MIR6126	0.48313169544497964
OR7E35P	0.48270596188464293
UBE2HP1	0.48218455339198507
MIR370	0.4821344142342113
LINC01430	0.4820652452336057
OR2T29	0.48177372122250456
HAS2-AS1	0.48176147885508247
RP1-191L6.2	0.4817369293995359
RP11-140C18.2	0.4816520819503465
RNA5SP210	0.48158136967663573
AL138706.1	0.4815686952249159
RP11-680L20.1	0.4813621771106547
AC105443.2	0.48129323472507524
RP11-147G7.3	0.48103749203360874
RNU6-198P	0.48102202239481645
AGAP4	0.48100932668513613
ZNF705D	0.48098249106588314
AC116562.1	0.48097077985349407
SNORD124	0.48056685312375885
ASNSP6	0.4804446812449233
OR6K5P	0.48043739437737804
UCN	0.4803074821759693
NOC2L	0.48025372127718075
RN7SL521P	0.4802048532481172
SNORD36C	0.48009953374972536
AC092431.3	0.4798930047120114
AKAP4	0.479831422371843
RP11-510P12.1	0.4797818265972338
RP5-905H7.10	0.47939566989360644
RP4-736H5.3	0.4786684289861329
RP11-15I11.2	0.47852516417611174
RP11-701H24.8	0.47792433225404213
RNFT1P3	0.47746281388813644
CTD-2335O3.3	0.47735162165204315
RPS26P52	0.47723840799338135
ACAT2	0.4763284908754089
DNAAF3	0.4761124105337215
RP11-38L15.2	0.4759649163532717
RP11-756H20.1	0.4759070930014358
RP11-402C9.1	0.4758361054725781
MIR3687-2	0.47569317953036055
MIR3687-1	0.47569317953036055
RP4-777O23.2	0.4756124384166512
RP11-613D13.4	0.4751197861550991
RP11-313E19.1	0.4749485060496517
DDX11L5	0.4748387966325352
S100A11P2	0.4747601658570325
RP11-126K1.8	0.47464719270463857
RN7SL785P	0.4745236914106942
CENPVP3	0.47440376144395147
RP11-652G5.1	0.47430615714987867
RP11-553K8.5	0.47375456203772615
HNRNPA3P7	0.4731475378715947
AC110299.5	0.47230433755023465
VN1R6P	0.4722702923821276
VDAC1P7	0.472222599911309
SUN2	0.4721586974847049
AC019129.1	0.47215177199075986
RPL5P10	0.47199176575775487
CH17-132F21.4	0.4719786864427399
RP11-155L15.1	0.471822785612324
LEMD2	0.4712610996633559
PPIAL4F	0.4710376501808161
AP000688.15	0.47092340532991295
U6ATAC	0.4708190021805515
RP11-697H10.1	0.47078252389510755
AC023855.1	0.4707439644356534
RP11-681H10.1	0.4706637264641805
ZNF322P1	0.47045586430286
RPS27P26	0.470248178238237
COX7C	0.4699628949601395
RP11-98J9.1	0.4693237386663322
RP11-647K16.1	0.46922000595670016
MTND5P17	0.4681208642491115
RPL23AP89	0.4680753005491943
CCDC115	0.4678461978170258
XXBAC-BPG299F13.16	0.467828712420026
RP11-932O9.7	0.46765905569415395
RP11-174O3.1	0.4675515448096525
RP5-1142A6.5	0.4671627682826534
NDUFA3P4	0.4671523876515113
RP11-420H19.3	0.46702243299445517
RNA5SP307	0.46698877981233994
RP11-227D13.2	0.4669769317273987
GS1-72M22.1	0.4668580258855911
RNU6-29P	0.4666324684037329
TRAPPC12-AS1	0.4666291735994244
RP11-392E22.3	0.4665063640006795
RP11-418H16.1	0.4660195712326418
LINC01574	0.46581070428316196
RP11-786A20.1	0.46571764362111506
RP11-453D16.1	0.46571555693244915
RNU6-1104P	0.4656114394818674
STK16	0.4653518667664985
AC006445.6	0.46518089162833354
MCM8-AS1	0.46485237365112175
OR4P1P	0.46468705442701197
RP11-508N22.6	0.46463818036288285
RP11-147L13.7	0.4643988373140459
RP11-156L14.1	0.46425117434162744
MT-ND6	0.464046302453699
MARK2P4	0.4640393581970514
EEF1A1P2	0.46357174767238923
RP11-154D3.1	0.4635662926144401
RP11-524F11.1	0.46353709383374486
SDR42E1P1	0.46334969491408234
HIGD1AP14	0.46325138925346787
RP11-360F5.1	0.46320207494501586
AC015923.1	0.462813205321947
AP000354.2	0.462708752736867
AC093668.2	0.4626985402779506
SLC9B1P2	0.4626946572121532
CNN2P2	0.46262646323752094
RPL3P1	0.46238418707333273
RP11-5N19.3	0.4617996781681972
KRT19P4	0.4617716332298246
RP11-127L20.5	0.4617680599294672
RP11-66B24.5	0.4616699805779379
RP11-22H5.2	0.4616105029305674
RPS23P3	0.46124613458415215
RP11-805L22.1	0.4611584945984185
RP11-959I15.1	0.4604640921506092
RP11-255H23.5	0.46005490203227517
RP11-553N16.1	0.4594755930094333
RP11-362A1.2	0.4593256198928424
GAPDHP76	0.45924014342349573
IGLCOR22-2	0.459128422610856
DUTP5	0.4591208475329453
RP4-806M20.5	0.4588582667531987
SCOC	0.4580374048355542
CTB-186G2.4	0.45801554934882766
KIAA0125P2	0.4575670476813477
RN7SL267P	0.45745551670080054
MTHFSD	0.45741821794186543
BP-2171C21.6	0.45732568825111686
OR5W2	0.457113175356088
AC074375.1	0.4569854216649725
MIR769	0.45610687230988234
RP11-191G24.1	0.4560661276500488
AC245036.2	0.45590476717793116
AC245036.4	0.45590476717793116
AC245036.5	0.45590476717793116
AC007064.22	0.4557203948533211
MRPL20	0.45571111885661414
RP1-97D16.1	0.45569028723087585
INS	0.45565645974671426
HOXA1	0.4550963904638689
ADCYAP1	0.45496780871862774
RP11-638L3.3	0.45466714849884216
RNASE8	0.45451596232316255
RN7SKP174	0.45397083803461147
RP11-883G14.4	0.45391505560399853
RP11-628J14.1	0.45387183342259874
RN7SL191P	0.4537919991379883
AC110620.1	0.45311263401860796
MICF	0.4530838029857444
RP11-121J20.1	0.4529790629371817
RNU6-850P	0.4528603386595056
CTA-397C4.2	0.4528157255008536
RP11-187O7.1	0.4524068174309922
RN7SL536P	0.4518695661756761
RP11-96D1.3	0.4518248125703148
AC138035.1	0.45165522070166686
PPIAP24	0.45128496210634284
MIR6884	0.4510834234766677
KIAA1211	0.4510723362721887
RP11-536C10.9	0.45084337816920306
CTC-428H11.2	0.45081109529226854
PRAMEF13	0.4507713099040142
AP000275.64	0.45075143459313394
RP11-511B23.4	0.45062019284319693
RPL21P110	0.4505937665271525
OR56B1	0.45037920105692575
YWHAQP6	0.450354169808882
RP11-567P17.2	0.44998133647929256
PERP	0.44993372519859137
RP11-69M1.8	0.4498788105953424
SS18L2P1	0.44977928568750375
PRM3	0.449752832000429
RP11-496I2.7	0.44941357127312487
RP11-29A2.1	0.4493674091884161
TUBB4BP1	0.44933668059713283
RP11-35G22.1	0.4487890495330678
CSH1	0.4484073768344017
RP11-136G2.1	0.44832519146711464
ZNF123P	0.44803450296725034
FKBP1C	0.4474965678309188
RARRES2P5	0.4472071836225248
RP11-15B24.5	0.44686621922920744
AC004062.2	0.4467805944563288
MIR1302-8	0.4463541848597163
OR2G1P	0.44624790305108386
RN7SL118P	0.4456899242703004
PFN1P6	0.4456629858896289
CELA1	0.44559459141237673
RP11-451O18.1	0.4455847173219183
KRT34	0.4455500951797366
HMGB1P24	0.4455295351673774
RP11-593F5.2	0.44543570716072667
RP11-113D19.9	0.44537764564579213
AC005616.1	0.44532062753458357
RN7SL831P	0.44514101503920184
SYNGR4	0.44509196442161747
RP11-514D23.1	0.44452508366911764
AC079355.1	0.4443990083483926
AC016696.1	0.44432446230860834
IGKV2OR2-10	0.44422921653846775
IGKV2D-23	0.44396051733634956
RPL35AP22	0.44377878363144296
AC008937.2	0.44370141469894886
SF3B5	0.4433318919476582
SNORD84	0.44324396381929454
RP1-168L15.5	0.4432340049519668
LINC00297	0.44318093234005435
RP11-54A9.1	0.4429321764725537
RPS20P15	0.4427796003781038
RP11-529E15.1	0.44270601757763917
RN7SL492P	0.4426422345464474
RP11-570J4.2	0.4420470336402994
RP11-369K17.1	0.44170640953296153
MIR10A	0.4414774382081562
KRTAP9-6	0.440675710243925
RP11-620J15.3	0.44042407516921983
CTD-2561B21.7	0.44022066856694536
ALG1L15P	0.44016817601074426
AD000092.3	0.44010578916866033
TUBB8P5	0.43999276109134094
RP11-654D12.3	0.4394764244307304
DDX43P2	0.4393358791617303
RP11-111M22.5	0.4390404492286039
AP000946.2	0.4389731074728034
RP11-419K12.1	0.4384305409316338
CTD-2349B8.1	0.4383339147399548
RP11-93O14.1	0.4382959904422584
RN7SL309P	0.4381156548023412
BRINP1	0.4379791018656497
TRPC7-AS1	0.43771979830493213
MAGEB6P1	0.4373010984296181
CLSTN3	0.4371881048497778
AF240627.2	0.43653249790518833
RP11-703C10.1	0.43636483788557107
TMEM212-IT1	0.4362615050475282
RP11-222N13.1	0.43609243230310196
LYPLA1	0.43547174242510317
RP11-400L8.2	0.43515360270762166
RP11-317M22.1	0.4351192055061693
AC126544.4	0.43493269724012495
LINC01487	0.4347798774514249
EGFLAM-AS2	0.43459102382894593
RP11-1149M3.2	0.4342877823117172
GYG1P3	0.43411179779595477
RNU6-1322P	0.4338782470406866
ENPP7P13	0.4337770338825377
OR1F1	0.4331023258993608
HSPA8P16	0.43298624617232523
BMP6P1	0.43295672003185287
RPS15AP1	0.4324049535916449
RN7SL66P	0.4323515203959319
RP11-1K3.1	0.43234869228304773
DUXAP2	0.43196422049158945
GS1-594A7.5	0.4317371896641789
AC008067.2	0.43145083939758205
RP11-240M16.1	0.43128278309277185
RP11-595O22.1	0.431226532116859
OR7E149P	0.43108324170796486
RP11-465I4.3	0.4310715711673395
RP11-474P2.7	0.4307586921825103
RP11-494G9.1	0.43053401546689773
XXYAC-YRM2039.3	0.4303451808629752
CASC4	0.43021850229752334
AC068641.1	0.4300738496806757
AP000282.2	0.4299539845736027
RPL29P22	0.4297283695817192
CENPVP1	0.42929573351167694
RP11-554A11.8	0.4292122839291978
RP11-299M14.2	0.42917089965110544
CROCCP5	0.4289908738742815
NKX1-1	0.42885686711579035
RNU4-49P	0.42855940444589596
ZSCAN5D	0.42798908073767444
DCAF13P3	0.42788221226439516
ATP5F1P4	0.4278437998758654
RP11-79E3.1	0.4275960836154748
RN7SL810P	0.42722028368703013
RPL17P45	0.4271203400016408
MIR1286	0.42703996751618184
BP-2189O9.3	0.4269287206593237
RP11-983C2.2	0.42684326407193
PRICKLE2-AS3	0.426674533277305
AC062016.3	0.42558847419300194
RP11-254I22.2	0.42519940323419997
DNM1P48	0.4249191521803362
RP11-138C24.2	0.4248264732068674
RP11-533E19.7	0.4247366396297265
NOXA1	0.4245903206948456
RNA5SP368	0.4245684671856589
RP5-1116H23.1	0.4243701167440484
HNRNPMP1	0.42434545121351613
RP11-402P6.11	0.42399598653411524
ADAM24P	0.423388502042339
RP13-140E4.1	0.4230067819578047
MIR4687	0.4229423703973965
BNIP3P9	0.4227847033899056
MIR639	0.42261441562751617
LINC01496	0.42259990408205594
AC073069.2	0.42244932410099806
RNU6-444P	0.42226745497935836
AC093843.1	0.4220497304587193
RPL3P3	0.42204546482140626
HMGA1P6	0.42200687226183625
RP11-507D14.4	0.42168527659026234
BP-21201H5.2	0.421542556320118
WBP1LP3	0.4214637556200027
RP11-321E2.2	0.42141116160002423
RP11-385E5.5	0.42136948953006165
YAE1D1	0.4211232022653967
HIST1H2BM	0.421114263226922
AC007064.25	0.42102572612831307
AE000660.21	0.42092078698875385
AC007163.2	0.4208815447956141
PCDHA8	0.4207445234482958
RN7SKP207	0.42054492907726304
MESTP3	0.420251139677851
C1ORF123	0.4201166916356755
TRGV9	0.41995675629976476
LINC01427	0.4197975151435015
RN7SL229P	0.4195222032767616
MRPS36P5	0.41951968394823325
ZNF620	0.4195036554070594
HNRNPH1P1	0.418524102727399
SAMD9L	0.4184924711636657
RP11-432M8.11	0.4180892530740458
KRT8P20	0.4180811770880518
RP11-755O11.2	0.4179810346745988
AL117190.1	0.4177379186982619
MARCH2	0.41771881154523266
RP11-97F8.1	0.417645317957377
ENPP7P3	0.4176420997774894
RIC3	0.4176393482431469
TMPRSS4-AS1	0.41748349932176104
RN7SKP271	0.41725968982263345
RNU6-105P	0.4171196225599046
RP11-466F5.4	0.4170194842295095
RP11-214O1.1	0.41694226349035907
C7ORF66	0.41689283695093216
RNA5SP323	0.41682726973079115
AC092170.1	0.4165329384271464
PYGL	0.41648808712388613
AC105402.2	0.4160212964123601
AC018696.4	0.4159336511351749
CH17-333M13.2	0.4159336511351749
WDTC1	0.41545699980533435
TIMM8BP1	0.4150491114434929
CTD-2089O24.2	0.41486253260834755
CTD-2620I22.1	0.41465626568752173
RP11-196B3.2	0.4136888080747584
MTND2P20	0.4136311269069901
CTC-550M4.1	0.4134560363518729
GFOD1-AS1	0.4132704258373199
RP11-283C24.1	0.4130528201580855
RP11-459O16.8	0.41290936754125956
RP11-747E23.1	0.41262472413937573
IGHVIII-2-1	0.4126099319412969
RP13-644M16.5	0.4126025847144191
AP001136.2	0.4125335060580693
CYCSP33	0.41239328761268645
RNA5SP437	0.41203225033459573
RP11-497K21.1	0.41185937333255873
TRPM1	0.41157878374750695
OR11G2	0.4115454058975456
FAM212A	0.41151719575105805
AC004691.1	0.41142246194702986
RP11-453D16.2	0.41116150849342964
RP11-723J4.3	0.4110819371644924
GPRIN1	0.4108618211639926
RN7SKP285	0.41082038481389277
PDCL2P2	0.4107499328452989
RP11-846F4.9	0.41058640530164586
ZNF169	0.41036066936766735
RNA5SP269	0.4099264510296041
RN7SL344P	0.40986558408843005
NIPA2P1	0.40942439173039763
RP11-567G24.3	0.4093820651010866
PGBD4P6	0.4090830531355553
AC006445.7	0.40905113952014344
RP11-543H12.1	0.40904286037533477
RP11-447B18.1	0.40903610858869827
RP11-136I14.2	0.4086021177808424
RPL5P21	0.40848406139266175
KRT8P49	0.40829518387526204
HMGB1P20	0.4077063639236447
RP11-208C17.4	0.4075756384882701
RP11-181K12.1	0.4075687173612005
RP11-14C22.3	0.4074991049793804
RN7SL294P	0.40713894619787455
RP11-44N21.3	0.4068640040401987
PRAMEF26	0.40683685863863256
AC092580.3	0.4064940850997552
RP11-434D2.12	0.4061353220397505
RN7SL183P	0.40610161012172247
RP11-5G9.5	0.4060894391216432
RP11-822E23.3	0.4057419089689046
CTD-2526A2.4	0.4057369361661148
BCAR1P2	0.4056768820371308
RP11-698E18.1	0.4056353623801519
CTC-304I17.3	0.4051889904608776
RP11-16L14.2	0.4048696497972918
RP11-640N20.6	0.4048375629645056
MAN2A1	0.4047113406290712
MTND5P21	0.4044768311890994
CTD-2593A12.3	0.40439698979445377
RP11-378A13.1	0.4043878070298933
RP11-236J17.6	0.4043268041302549
RP11-417B4.2	0.4041435947564753
FGFR3P1	0.40412399518746056
C11ORF24	0.4037008828866611
AL132796.1	0.4031686514173706
AC114814.3	0.4028994617712082
MAD2L2	0.40222545071008853
CCDC23	0.4016989377683488
RP11-1007G5.2	0.40112224513946376
CNOT7P1	0.4010711029857645
RP11-122L4.1	0.4009092544836493
AP000797.3	0.40016688745853773
RP11-794C22.2	0.40008807388009365
IL9RP3	0.3995066957380247
RPL31P60	0.3991225709262695
FAM173A	0.3989311066164409
RP11-218E15.1	0.3988803222180171
ARMCX5	0.3979333810088686
POTEG	0.3976155974894549
RP11-12N13.2	0.3972194588569676
MRE11B	0.397155230857162
RP11-87H9.2	0.39654215761440575
SNORD102	0.3965164429030495
FAM108A9P	0.3960989045186653
LLNLR-304G9.1	0.3956637357440441
RP11-95M15.2	0.3956458256599747
OR2N1P	0.3953772734483664
RP11-670E13.5	0.39524065701508804
RP11-486P11.1	0.3952179261522617
RAB42P1	0.39521375948304854
IGKV2OR2-7	0.3951702561617769
IGKV2OR2-7D	0.3951702561617769
RP11-115H15.2	0.3950008975621826
AC017028.7	0.3947716099800116
EIF2AP4	0.39462881978352204
TCF4-AS1	0.3944804873927609
ATP5G3	0.3944576633746515
LLNLR-307A6.1	0.39428989813117615
RP11-164P12.3	0.3939153166194297
RNA5SP246	0.39379508477103936
RP5-1061H20.3	0.3935736528368573
AK6P2	0.39351312065960237
RNA5SP18	0.3934184154230422
RP11-444P10.1	0.39326809695999276
CTD-2530N21.4	0.3929422408943132
OSGEPL1-AS1	0.3925554298895647
RP4-800F24.1	0.3924868868875968
RP11-2C24.7	0.3924539025308938
AC074019.1	0.3921831482788859
RP11-385D13.3	0.39151348809217756
SRD5A3P1	0.3911536884529999
SEPP1	0.3910891339501199
AC010761.10	0.3910478206985543
RP11-25P11.2	0.3909544259487294
SLC31A1P1	0.390954205401218
CTC-453G23.4	0.39075825112174684
MRPL42P6	0.3905754992064599
CTC-281M20.1	0.39049183378769736
OR2P1P	0.38986123713226917
YWHAQP5	0.38952321059788947
RP11-141O15.1	0.38932566608852454
RN7SL552P	0.38929285123098056
RP1-155D22.1	0.3890676471111152
RP11-210H10__A.1	0.38894694502224814
CEACAMP9	0.38885201670138536
AC079112.1	0.38883794814454564
TCEB1P29	0.3884939832631678
AP001628.7	0.3882011818258458
RP11-274J7.2	0.3878955906842689
RP11-320P7.2	0.3876836486852767
AC106901.1	0.38704962128980747
RP11-108L7.4	0.3867460329433108
AC190387.1	0.3865469353754201
RP11-746P2.6	0.386485943443362
HNRNPA1P31	0.3864392778113158
FNDC3CP	0.3861768775204778
RN7SKP94	0.3861556239741969
RP11-165I9.10	0.38583377556255716
RNU4-25P	0.385723075670699
ACAA2	0.3850659769163233
RPEP2	0.3846626312736279
RNA5SP57	0.3843635323895859
PFKFB4	0.38405562542017396
RP11-20I6.1	0.38402276187420337
RP11-344N17.11	0.38382953717615176
SUN5	0.3837884790358924
RP11-308D16.2	0.3835498868397234
AHCYP5	0.3834722613871983
RP1-290F12.3	0.3834140665934275
PRKACG	0.3833692947375047
RP11-512C24.3	0.3832682068392725
RP11-274J16.5	0.3832214224780584
TOX3	0.3830237805442577
TSNAX-DISC1	0.38247567388392134
CTD-2050B12.1	0.3824293403213564
FAM90A28P	0.3822460606159689
AC003989.4	0.38173058212144495
LINC00919	0.3817121464855453
CTC-422A18.1	0.381383648176107
RPL31P33	0.38113216735120065
RNU6ATAC24P	0.38106093099951305
RP11-981G7.6	0.3809674928298208
LINC01493	0.3808884840559767
AC004125.3	0.3808695667131209
ST13P10	0.38085777548108
AC008691.1	0.3805525398028465
AC079325.5	0.38050877076679934
CHCHD2P4	0.38030725744700833
RNA5SP462	0.3799920351694838
NAP1L6	0.3799908969851173
CTC-391G2.1	0.3796182262023883
RP11-955H22.2	0.37935784058305183
EPHB4	0.37917488934311067
RP11-272M24.2	0.37898434650770335
LRRC46	0.37859161282875453
RP11-707P20.1	0.37856991447979343
MEP1B	0.3784249260681659
AC098817.3	0.37841827602889283
FSHB	0.37832587862039313
RP11-428L21.2	0.37781867165685346
ATPAF2	0.3776730230773786
AC092642.1	0.3776536217249324
RP11-284H18.1	0.37761877994285103
LINC00628	0.3771506560299169
KB-176G8.1	0.3771016968459513
NDUFA4	0.3769790727420582
HPS6	0.376807331022747
RP11-319G9.4	0.37642687751134674
RP11-421E17.4	0.37617987426486954
DSPP	0.37583386604806823
RP11-417J1.4	0.3756731268664467
RP11-118E18.2	0.3755848901872981
RP11-397P13.7	0.3753999541799989
CTD-2621I17.6	0.37528812132278616
CTC-525D6.2	0.37521309370634537
IFNNP1	0.3750502722977303
CTB-12A17.3	0.37493776775177334
AC019178.3	0.3747519268777675
AC004840.8	0.374542202687768
AF131215.6	0.37423105931355727
