gene	t
RP11-370I10.6	1.455252529196074
AC004878.2	1.4552218934697763
OR8B2	1.4549781725831787
RPL35AP3	1.454698220004863
RP11-14K3.7	1.4544931821984992
RP11-460I19.2	1.4543739289263822
AC000110.1	1.4543093641255367
CD27-AS1	1.4535784068887825
RN7SL491P	1.4530346402807388
ZSWIM5P3	1.4529564909572068
TRAV29DV5	1.4529387609263944
AC064834.1	1.4527201087192914
UNC93B2	1.4523740129834344
RP11-299H22.4	1.4523575371958901
RPS26P3	1.452170580835498
AC006272.2	1.4520147552941154
AP000146.2	1.4518937556519016
RP11-359P18.1	1.4516487833603344
ST20	1.4514570102694588
RP11-876N24.2	1.45143158324571
RP11-542C16.2	1.450892936095919
RPS28P8	1.4508390475357003
RP11-574K11.32	1.4506691579359168
RP11-571L19.8	1.4504428618814387
AC098614.3	1.4503613810344902
MARK2P12	1.4491785771988808
AC006486.10	1.4490186095480537
L2HGDH	1.4483239144566127
RP11-394B5.2	1.4481610995465126
CTD-2308B18.4	1.4479853257981903
OSTC	1.447968202511112
RP11-65D24.1	1.4476637176295355
OR5H3P	1.447002514207393
AC006019.3	1.4464399649796682
LYG1	1.4461878439513065
RP5-968D22.3	1.4457082265455121
HOXA11-AS1_4	1.4453556709506243
RPL21P112	1.4448061154005594
OR4K17	1.444108714042672
RP11-349A22.3	1.4439325798633806
OR7E19P	1.4439009885835377
CYP4F44P	1.4429404331920648
LINC01514	1.442750838069256
RNU4-91P	1.4423532027832149
RP5-1053E7.3	1.441995340174668
RP11-154B12.3	1.4419361913272413
RP11-324J3.1	1.441877744701432
SLC25A3P1	1.4417527008826472
OR5J1P	1.4416145976889194
ILDR1	1.4414605720575344
FOLH1B	1.441137806764552
RP5-905N1.2	1.440348329035329
RP11-173D3.1	1.43996110983206
TNP2	1.439819276639834
CTD-3074O7.11	1.4396838590261776
AC114755.3	1.439341724718118
SAGE2P	1.4388870537138612
LY75	1.438533820348664
KRT18P50	1.4384730080736101
NAPG	1.4383816883175462
SAMD12	1.4382566262722554
RP11-57C19.2	1.4381321434282062
RPL35AP19	1.4381232892509597
AC114813.1	1.4380167395252832
H1FOO	1.4379822886127285
SPDYE10P	1.4373989720012832
RP11-259P15.4	1.437235483841719
RN7SL200P	1.4371248488938122
AC013470.6	1.436912913565419
CTAGE14P	1.4362325365344304
RP1-167O22.1	1.4361970216987172
RN7SKP169	1.435146116381573
PPP4R1-AS1	1.4351459381156806
UTF1	1.4344665578071183
AC016907.3	1.4341168119985515
C21ORF58	1.43379465037388
RP5-967N21.2	1.4335673453193738
RN7SL660P	1.4328775316080404
RP11-152F13.10	1.4328044295617843
RP11-397E7.2	1.4327282110572346
C1GALT1P2	1.432592089968037
AP006285.6	1.4325034325470951
RNA5SP18	1.432481511250947
OR7E18P	1.4322237411093228
KLHDC3	1.4313100908743983
RP11-69M1.4	1.4301668169700754
CHCHD3P2	1.4297645563863859
RPS18P6	1.4296351740320525
RP11-129H15.1	1.429338365801251
FAM47B	1.428991969425568
RP11-476M19.2	1.4284666270198894
RP11-1C1.5	1.4284556755990856
AC005229.7	1.428250551989343
NIPAL2	1.4278907116465234
RP1-177I10.1	1.4272781692119672
RP11-154D17.1	1.426529527773364
MGAT4D	1.4260847897747149
RP11-398A8.5	1.426037740161547
RP11-63K6.5	1.4256073035219536
DOCK2	1.4255575624987449
RP1-125N5.2	1.425417285876863
AC006994.1	1.4253867569617487
HLA-C	1.4251346013763528
AC097713.5	1.4242801632745399
TRBV16	1.4242377100997805
RP11-72M10.2	1.4241039946871228
RP11-25H11.1	1.4234943300507352
RP11-43F13.3	1.4233041707859542
RP11-1191J2.2	1.4225404701140913
RP11-255I10.1	1.4220997246486888
MIR8070	1.4218397471826232
RP11-404K5.1	1.421262237195908
KRT125P	1.4206967809916222
RP11-143E21.4	1.4206246789293526
A2M-AS1	1.4202891631458228
RP11-342D11.2	1.4199615196448965
RP11-430L16.1	1.4195937423553617
KRTAP6-3	1.4195426023486357
RN7SL323P	1.4194434783879968
AP003068.12	1.4193989208107358
MTND1P4	1.4188948836335185
LINC01136	1.4188854597472642
RP11-173A8.2	1.4185925299835542
AC069213.4	1.4185524616451874
SMIM2	1.418051197797021
ERLEC1	1.418012870219694
OR2T35	1.4173707372941715
FLRT2	1.416870970220553
CTC-497E21.5	1.4166669169302293
H3F3BP1	1.4165147843593067
RP11-574K11.26	1.415861899087728
MTCYBP4	1.4154434994779412
MIR185	1.415351431162857
SLC25A21	1.4152231940569144
RNA5SP296	1.4150898726243848
PINC	1.4150338396043034
MIR5188	1.4149935684271526
AL139147.1	1.4148993261672256
USP12PX	1.4146182155260318
RP11-1217F2.3	1.4145800004184284
MTND4P28	1.4137261937461931
RP11-380D15.3	1.413448863781144
AP000567.27	1.4134290115207397
MTND2P22	1.4132752171727274
RP11-113C12.4	1.4131229517377557
CTD-2050E21.1	1.412448323588486
DNAJB6	1.4123780695630184
TPT1P8	1.4121912507733816
RNU6-880P	1.4121175735356042
RP11-44K6.2	1.411499075995353
RP11-662J14.1	1.4112949351951374
AC130360.8	1.4112905187455067
CTA-85E5.7	1.411265197843831
CD300LB	1.4108018414398147
RP11-291O7.1	1.4106900385490395
RP11-430A19.2	1.4100356676652468
CTD-2314B22.2	1.4099949897435116
AC007349.7	1.4099777389823263
RP11-325K19.6	1.4098389035899128
RP11-423E7.1	1.4097697586851627
RNU1-62P	1.409694335791499
RP11-726G23.11	1.4095991860616364
MRPS31P1	1.409145133299626
THAP8	1.4088955402377534
IGKV1-32	1.408786343798742
ATP1B4	1.4083189356184729
AC092570.3	1.4076006377421346
RP11-567C20.2	1.407340040015425
RP11-353N14.3	1.4069182775149818
NR2C2AP	1.4069094891002156
KB-1460A1.2	1.4068825478612597
CTD-2213F21.2	1.4061954110889534
BMS1P16	1.4057934025779215
CASKP1	1.4057587966341794
SEPT7P3	1.4057450543486985
RP11-301O19.1	1.4055842153224705
RP11-711C17.1	1.4055096358582613
AC009947.2	1.4053243272955107
AC024937.1	1.405061914823533
EIF1P7	1.404981329534882
RP11-333O1.1	1.4046948028517825
AC025627.4	1.404650327817572
RP1-309H15.2	1.4046120242176472
RP11-63L7.5	1.404503407114647
RP11-300I6.5	1.4038911341218565
NPM1P27	1.403709822626952
RP11-394B2.7	1.4035755620338124
RP11-170L3.5	1.4035468444286041
DENND5B-AS1	1.4035077044296709
RP11-334N17.1	1.403433823149957
MIR100HG	1.4032446013715345
RP11-893G17.4	1.4032314975428921
TPRX1P1	1.4028729586361344
RP11-560B16.5	1.4028052137533928
RP11-576N17.4	1.402116455461478
RN7SL703P	1.4015003252825016
RP11-59O2.1	1.401365893560434
RDM1	1.4013013958009315
TEX37	1.4006079755858596
RP11-881L2.1	1.4006002789510152
RP11-757F18.5	1.4005206118610434
SNRPCP15	1.4001548502837964
RNA5SP265	1.3999949043863729
RP11-326A19.2	1.399581465585379
CT47A12	1.3993157149569666
RPS2P35	1.39928050295968
TRIM43	1.3991497648162186
RP11-700E23.3	1.399108979062008
AC226119.4	1.3980611268676966
RP11-1072C15.4	1.3980157992549724
AC010723.1	1.3980148243010326
TSPY24P	1.3980072358644438
RP5-955M13.4	1.397987853822214
RP11-363G2.4	1.3977172773156858
PTPRU	1.3973644725348313
RNU1-48P	1.3969245567605644
RNU1-41P	1.3969245567605644
SLC6A1	1.3966666418923614
RP11-846F4.6	1.3961810473480998
FAR1P1	1.3959644695664446
IGLV8OR8-1	1.395324697552405
RP11-579E24.2	1.3944727663812784
AC079776.6	1.3944056409645673
RP11-140I16.2	1.3943964299666283
RP11-29B11.5	1.393948761503355
RP5-827O9.1	1.3936968346644458
GCSHP1	1.3933229643265292
RP11-37C7.2	1.3928484478012921
PSMD7P1	1.3927096856408723
MAK16	1.3926054677947852
HNRNPA1P20	1.3926014190974936
RPL21P11	1.391943934831469
AIMP1P2	1.3914654055377615
OFD1P8Y	1.391312816589467
KRT127P	1.391162125177897
AC068538.2	1.3909013083687864
FBXO22	1.3905998407940994
RP11-252P18.1	1.390595903010885
FAM106CP	1.3902099910406522
ZNF736P6Y	1.388940538419125
RN7SL570P	1.3889131455045152
RP11-536C10.12	1.3885883273908286
TSPY14P	1.3876468598283522
RP11-589M4.3	1.3874986907253501
TCEB1P9	1.3871281689104502
RP11-350E12.5	1.3865544262354454
LINC01509	1.3863193386189185
RP11-211F2.1	1.3856080783162457
RP11-498E11.2	1.385521834110745
TCEB1P4	1.3851708071809765
GAPDHP39	1.3851614907389265
MIS18A	1.3851173651933641
FAM106A	1.385076958925476
C3ORF84	1.384704011273889
APOA5	1.3846897671304759
RP11-174M13.2	1.3839544336191145
RP11-52B19.10	1.3837384810151179
RP11-24F11.2	1.3836995007921644
RP13-638C3.5	1.3834545807504919
ZNRF3-IT1	1.3832414351767743
RP3-369A17.6	1.3829794727537341
AC068137.8	1.3828732391256
OR8K2P	1.3827662453565848
RP11-78H24.1	1.3824899376889688
LINC00366	1.381892429210173
CTB-52I2.7	1.3815124795174707
RP11-56O18.1	1.3814383336714804
CARD8-AS1	1.3810872044054174
AC140542.2	1.3808839259069088
HMG20A	1.3806861568066466
RP11-95L3.2	1.3806447790356484
CER1	1.3799561214942175
DDX11L8	1.3798424075448474
AC009305.1	1.3795844287457013
CTD-2290C23.2	1.3795022309106229
AP000295.9	1.3793345435659137
RP11-534L6.3	1.3792772144041785
ABC7-42404400C24.1	1.3791453750374887
AC007403.3	1.378884177614115
RP11-575H3.1	1.3788324224583302
RP11-700E23.2	1.3788109268196809
ADNP-AS1	1.3786581462583922
C4ORF19	1.3783257443605332
WISP3	1.3782436633729147
TRAV22	1.378080916165417
FAM138E	1.3771282955645343
IGBP1P1	1.3770992695855104
CYCSP38	1.3770325037931341
RP11-442O18.1	1.3770077340601117
PYY3	1.3766455550444667
IGHV7-56	1.376525938583125
RP11-524L6.2	1.375483871718083
AC011523.2	1.3749313900581208
RP4-724P12.2	1.3746877366020676
RP11-82H13.2	1.3744784480311754
USP9YP36	1.3743265953027064
RP11-89K18.1	1.3735007749321142
AL121760.1	1.3732187015867088
RP11-576N17.3	1.3730755068857037
CD33	1.372945179961281
AC084290.2	1.3724585824335982
TBL2	1.37244781266936
MTND1P29	1.3723000900898499
HYDIN2	1.3720930275379837
MIR5001	1.3720117782625516
RP11-386G21.2	1.3718307292091543
SSU72P6	1.3715868471626387
RP11-1212A22.7	1.3711320367573971
API5	1.371021853732181
SMG1P2	1.3707508838986882
EFNA1	1.3706600226498107
LINC01347	1.3704740155421693
PHKA2-AS1	1.3703408724512378
FAM186B	1.3701002240586941
RP11-173C1.1	1.3700951456858825
TRBV6-7	1.3700007055320074
SCN10A	1.3699193540354204
LINC00343	1.3697299977965787
RP11-341D18.2	1.3695297027416795
NAV2-IT1	1.369491382899319
PPIAP24	1.369440401535355
CH507-154B10.1	1.3684611622102745
RP11-317J19.1	1.368112776137477
RP11-434E6.4	1.3680945681084078
RP11-45A17.4	1.3679475280905007
RP11-124O11.1	1.3678038573219602
TP53TG1	1.3673084495485548
RP1-116K23.1	1.3668150810529751
AC005777.3	1.3667677758258967
RPL18AP16	1.3666904094003895
SPTLC1P3	1.3666686152177414
OR4D12P	1.3663485379275166
RP11-252O18.3	1.3663058209066712
RP11-3M1.3	1.366078529115795
ERVFRD-1	1.365402697839614
NPM1P40	1.3653979185964278
AC006262.4	1.3651842286524125
MTND4P29	1.3648910574790456
CLIP1	1.3648312718698579
DLEU2_1	1.3646344827526655
RP11-709A23.1	1.364479908970924
OR8K4P	1.364352308060147
CTD-2528A14.5	1.3640001513983593
PITPNC1	1.363926013926118
BMPR1APS1	1.3626407914822698
IGJP1	1.3624288728781828
TBC1D21	1.3623277759197385
PADI6	1.3621470141753322
PTPN3	1.361946203386758
RP11-142L4.2	1.3618198755751905
CTD-2647E9.1	1.3617556066568601
DYRK2	1.3614759436621038
RP11-309P22.1	1.3613472984895398
DYNLL1P6	1.360907632775522
LINC00502	1.359640656802928
LYZL6	1.359625362130419
RP11-14K3.2	1.3595120278701005
SCEL-AS1	1.3594374502801316
SYT15	1.359023359949406
CTD-2547E10.3	1.3582549729999642
RP11-7O11.3	1.3581688958557472
RP11-343B22.2	1.3580975471403327
RP11-269G24.3	1.3580737306117523
FAM99B	1.357826519119676
FAM149B1P1	1.3577066263886017
MUC16	1.3574165875933049
RP11-680G24.1	1.3572690172179875
CH17-472G23.1	1.3569957860918858
AC008073.9	1.3566833512879746
RAC1P9	1.3552641133675716
CTD-2245E15.3	1.3549969731074372
KB-1930G5.3	1.3545279340831369
SLC20A1P1	1.3541290182730972
GAPDHP19	1.3540820555306046
CTB-77H17.1	1.3540366220997542
CTC-327F10.1	1.353822453192448
CTD-2335O3.3	1.3537992533561574
HSPE1P18	1.3532583726717555
RP11-815J4.1	1.3527569690894126
AC078889.1	1.3518971813381302
PSG10P	1.351859440578508
RP11-136L23.2	1.3517654314704883
PHBP16	1.3514930076365095
CTC-326K19.6	1.3514692567922943
LINC00977	1.3513927067582696
SMN1	1.3510101189427397
AC104698.2	1.351002309743368
AC093326.3	1.350849804631808
CYSRT1	1.350791978700222
CR848007.5	1.3505533827015506
RP11-876N24.4	1.3503107595565305
RP11-49I11.1	1.349925663698078
CYCSP27	1.349591608931333
RP11-73M18.2	1.348362638019796
OR2AT1P	1.3481462856105537
RP5-1136G2.1	1.3481154566261309
TUBB3P2	1.3469435439134199
RP5-1160K1.8	1.346888457750743
RP11-597G23.1	1.3466093783349675
CBX8	1.3452633418196251
OR7E35P	1.345217266305284
TRBV7-7	1.3449928645298195
RP11-815J21.1	1.344737351197043
MAPK6PS2	1.3443701734883653
ADAM18	1.3442378587647956
RP11-85E16.1	1.3439308988406267
AP006285.7	1.3436407879821783
AP001372.2	1.3435989345940162
ALDH1L1-AS2	1.3434285511704536
CTC-457E21.5	1.3431645836842934
CTA-481E9.2	1.343054132483875
RP11-94H18.1	1.3424627806708258
AC018878.3	1.3424259891335477
RP11-688G15.3	1.342061189663111
RPS27P26	1.341753327534807
RP11-624D11.2	1.3416898219116418
PRL	1.3416492566120142
IGBP1-AS1	1.341591908897765
PTGES3P2	1.3414939756380178
AP000350.8	1.3406514491206174
RPS13P2	1.340106684403554
RP3-527G5.1	1.3400637881981892
RP11-96K14.1	1.3392991546952742
RP11-25I11.1	1.339286937012928
HSPA8P20	1.3392055799901055
CTD-2302A16.2	1.3389748077796513
RPL26P19	1.3388777600877788
C2ORF27AP2	1.3384765167758537
CT47A8	1.3384198738913018
TEX11	1.3382671904238914
NACC1	1.3382213032152224
KRTAP6-1	1.337977839094184
TOR2A	1.3378719529160026
RP4-799P18.3	1.3374721718820457
NPM1P14	1.3374055981753996
C16ORF78	1.3372052403953563
RP11-113O24.3	1.3371738469366643
RP11-457K10.1	1.336414555341499
PSMA5	1.33616073417801
HMGB3P17	1.3360640848996992
RP11-672A2.6	1.3355916120922666
HMGN2P8	1.3353878049772916
RP11-431K24.3	1.334730731559832
CTD-2292M16.7	1.3347219032317403
RP11-123J14.1	1.334648744079996
KLK6	1.3344860111021841
RP11-96C21.1	1.3343394384284333
RP11-262M14.2	1.3342304904729483
KRT18P36	1.334184882686548
APOOP2	1.3338236698532904
MSH2	1.3336911634838617
LINC01038	1.3336162387446562
GS1-306C12.1	1.3330662367052568
RP11-677O4.4	1.332767836770524
RN7SKP218	1.332456271160798
RP11-395C17.1	1.3317574981564917
RP11-667K14.3	1.3314309261940616
RP4-665J23.2	1.3313535597369492
RP4-747G18.5	1.331301796104521
TMEM75	1.330852942164502
CTA-292E10.7	1.3307199261319593
FAM90A18P	1.3306875044927904
FAM90A19P	1.3306875044927904
RP1-71H19.2	1.33047409805969
RP11-172F4.2	1.3302683046302979
RP11-560G2.2	1.329092279099637
SNRPCP18	1.3287427930536897
RP11-22C11.1	1.3286650642142663
EIF4EBP1P1	1.3284418090410197
RP11-332E4.1	1.3283993264098453
CTC-295J13.3	1.3281133090578408
RP11-615J4.4	1.327671291721445
COX20P2	1.3276054100961212
AP000253.1	1.3271524214427135
U51561.1	1.3270069356588137
AP000997.1	1.3266400058918892
GS1-166A23.2	1.3257655376500204
RN7SL810P	1.3257240235980163
TMEM203	1.3254931477426313
LINC01519	1.3251334390485268
HMGB3P8	1.3250961458829946
NTPCR	1.3247890232806543
RP11-362F19.3	1.3245457023823524
CD74	1.3245091889024858
RP11-175I6.5	1.3244041058972063
RP11-618L22.1	1.3242297748276666
C17ORF104	1.3240560182848737
RP11-278J20.2	1.323997921490679
ART5	1.3239919412949528
RP11-58E21.1	1.3237792163116617
RPL7P33	1.3234211658400847
ATP5LP5	1.323008392434306
LINC00376	1.3227357506870565
GOT2P2	1.322099526771664
MRGPRF-AS1	1.3217873493675518
CDY22P	1.3215986921207912
TAS2R13	1.3210464529699812
HSP90AB7P	1.320858071188906
RP11-343P9.1	1.3203103009606114
RP11-405M12.2	1.3198714201529052
RP11-507J18.2	1.319861927082255
RP11-142I2.1	1.3195781040822472
COX6B1P5	1.319228620976645
LOC440461	1.3190322847773541
AC012507.3	1.3185584897295912
AC073657.1	1.3183170385042842
CTD-2532K18.1	1.3180873370869726
LINC01423	1.3180394971345717
RN7SL714P	1.3177415010213107
RP11-428G2.1	1.3177175209126757
CTD-2550O8.7	1.3176110713455418
RP11-33M22.2	1.3175778913526033
FAM159A	1.3174631391306708
RP11-45M22.5	1.317409328565388
TUBB2A	1.317005180485827
RP11-455O6.5	1.3169973379943627
MAST3	1.3163221990804796
RP1-6P5.2	1.315965124023588
MARK2P13	1.3158240171367233
AC005237.2	1.3158143366326327
SAA2-SAA4	1.3158122668627004
RP11-227F19.1	1.3152519311980986
RP11-115F18.1	1.314400913657947
MRPL19	1.3139476845044349
RP11-609L23.2	1.3136503973658724
OVOL1	1.3135907784949707
RN7SL806P	1.313590662749938
RP11-108F14.1	1.3134464714437384
MIR221	1.3133079202435953
IGLL4P	1.3132226402529121
DNAH8	1.3128219197289577
LA16C-390H2.4	1.3123102679787182
RP4-581O6.1	1.3121524891677823
RP13-1039J1.2	1.3118826489389739
FNDC3CP	1.311810457772281
BIRC2	1.3117077397790449
RP11-467M13.2	1.3110184958792344
C4BPAP2	1.3108690164578591
RP11-134D3.1	1.3107539178272358
AP000697.6	1.3104963133831784
TCTEX1D1	1.310414342267162
PSMC1P12	1.3093926511480765
BMPR1APS2	1.308717046500845
RP1-142L7.9	1.3082139590111692
RP11-536C10.13	1.3074751080357214
EIF2S2P5	1.3074638146137396
RP11-616K22.2	1.3063704657480026
HLA-DQB1-AS1	1.3062251383951262
AC079807.1	1.3060251638112554
AC096649.3	1.3059057446835298
RP11-452L6.6	1.305708798184748
CDY6P	1.3054468686670515
MIR6510	1.30535624950748
AC244250.4	1.3050819949761974
AC012493.1	1.3042811044156692
RP11-192H23.8	1.303661081546758
SCRT2	1.3033065233355003
KIAA0125P1	1.303208043608822
RP11-496I2.4	1.3031651727184128
RAD23BP1	1.3029227497284062
RP11-553K8.2	1.3023904373959174
RP11-628J14.1	1.30224094891463
PLRG1	1.3021576911013875
RP11-7F17.3	1.3019188104083435
AC140725.8	1.3003762129156298
MTCL1P1	1.2995762076741504
SNRPFP1	1.299479877290866
RP11-1260E13.3	1.2993278443571072
AC000081.2	1.2984479366935486
SLC25A5P9	1.2983736179309502
RP11-497D6.3	1.2983379788101261
NPM1P51	1.2981597641391018
RPLP2	1.297949410310858
CYP17A1	1.297532523777877
AC073869.1	1.2973406793182107
RP4-569D19.5	1.2971650843277056
RP11-194G10.3	1.2971169873532948
MESTP3	1.2966989113475542
BHMG1	1.2964110173437018
SIGLECL1	1.2960542752759778
RP11-946L20.1	1.2949282261455837
CINP	1.2944200985870105
KRTAP2-3	1.2942154429747679
AC000111.4	1.293826190546266
RN7SL26P	1.2937498839810961
RP11-665C16.5	1.2930218831276596
LSM3P3	1.2924208548948475
PTPDC1	1.292350936705876
RP11-713N11.6	1.2921175061279262
CTD-2333K2.1	1.2919487249940085
RP11-685B13.2	1.2918597754950747
ACTL7B	1.2917212845051016
RP11-369K17.2	1.2914307107426077
RP11-204C23.1	1.291287691505609
COTL1P1	1.2908397812426686
RP11-40G16.1	1.2906380422859416
CTC-512J14.1	1.2905921949090833
PGM5P2	1.2903304417461903
MIR181D	1.2899269439679442
PMF1-BGLAP	1.2890453053878812
WDR63	1.2886365460648725
RP11-291I6.2	1.2886265665347996
HES3	1.2879669339098394
CTD-2186M15.1	1.2877100371261159
VN1R69P	1.287480032154095
MIR433	1.287421257040296
SSU72P4	1.2870748401572003
RP5-849H19.2	1.2866484246785004
RP11-118N24.2	1.2865871693154878
RP11-96A1.4	1.2865858067117513
FRG2GP	1.286401530290718
L1CAM	1.286213211899091
ZNF18	1.285921711170702
PDE4A	1.2854948331924114
RP1-298M8.1	1.2850527725577872
RP11-253I19.4	1.2848265700079267
RP11-261N11.8	1.2845844962394941
RP11-536P16.2	1.284037281337734
MTND6P18	1.2840346833051646
RP11-615I16.1	1.283894410749748
RP11-163I18.2	1.2837471309938844
AC006987.6	1.283633781009966
RP11-471G13.5	1.2835108486741238
OR51T1	1.2834432027577687
RAET1M	1.2831828572259967
CDH22	1.2829863765402802
YWHAZP7	1.282765478500844
BNIP3P35	1.282660390328743
BTBD1	1.282599637850526
WBP1LP11	1.2825518846095756
IGFBP1	1.2823091761013954
OR51A8P	1.28106067123047
RP11-138E16.1	1.2804595143498425
RP11-358M11.4	1.2804062305792012
AC092106.2	1.2803306845012643
RP11-109M19.1	1.2799960609342238
AP000962.2	1.279281126851876
SURF6P1	1.2791839941649976
RP11-474B16.1	1.2787844058706843
RP11-410C4.4	1.2786592614433618
RPL7P14	1.2784435412746002
RP4-745E8.2	1.278242143245544
RP11-507J18.1	1.27818017954495
WHSC1L1	1.2780633855325965
AC091177.1	1.2780087123959007
RP11-856F16.2	1.2779775097964807
KB-1608C10.2	1.2778344939823498
CTD-2544N14.3	1.277751093252503
TET1P1	1.2776769455699368
RP11-526N18.1	1.2775405794447185
GALNTL5	1.277427153871084
RN7SL203P	1.2771235601407485
RP11-311B14.1	1.2770032448947117
VN1R104P	1.2768607194606807
RN7SL814P	1.2765675668076553
SNORD91A	1.2761941416889966
RP11-643G5.1	1.2752553455202924
FAM215A	1.2752222152837367
KB-67B5.17	1.2750602580948658
RN7SKP152	1.2748496408191399
RPL17P1	1.2744956417536866
RN7SL740P	1.273175610864008
RPL21P116	1.272663726322041
RN7SL22P	1.2724708506694358
RP11-65J3.14	1.2724646461619815
PHBP21	1.2719566066108619
STPG2-AS1	1.2719391811709526
KRT18P43	1.2717373103810203
CTD-2644I21.1	1.2714474120760852
RP1-257A15.1	1.2711764692293095
TUFM	1.2711291521043022
LINC01021	1.2706801131448424
RP11-570L15.1	1.270223787231609
RP11-468N14.10	1.2701763730896425
RP11-151M7.1	1.2701035971392551
RPS12P27	1.2695010625787828
RP5-890E16.2	1.269416197391899
LINC00676	1.268622078240664
RP11-643G5.7	1.268443597450694
RP11-296A18.5	1.2681024482633347
RP3-393K13.1	1.2677269964536126
RP5-881L22.6	1.267491096045952
AC018693.6	1.267395184350655
CTB-31N19.4	1.2661895553966738
GUCY2C	1.2656398153576713
RP11-745I13.1	1.2656151778030076
RN7SL408P	1.265601939356126
RPL36AP29	1.2654978132902517
MRPS17P3	1.2648729504198353
RP4-566L20.1	1.2647938253478597
CTD-2144E22.10	1.2642850929189
ELOVL6	1.2640395791822758
EIF4A1P6	1.2639640418308407
MNDA	1.2636105470090633
CTC-435M10.10	1.2634862667106195
RP11-346C16.2	1.2634599254167278
RP11-627G18.4	1.2631031267297015
RP3-415N12.1	1.2618436821244416
LL22NC03-84E4.11	1.261642763648172
GAPDHP41	1.2615897690313111
SQSTM1P1	1.2614452492134491
RBM11P1	1.260786777415013
RP11-666E17.1	1.2605844946729616
RP11-520D19.1	1.260265434743219
IL9RP4	1.260194795170169
AC004549.6	1.260126886730872
RP11-293E1.1	1.2599125760887877
TUBB8P4	1.2596745297980831
RP11-445F6.2	1.259371736656497
RN7SKP159	1.2587129423286318
TRAV12-2	1.258590836093132
RP11-434H6.2	1.2585709672254044
PRODH2	1.2584928698107873
LINC01441	1.2582010227972538
NMS	1.257754229154089
RP11-882I15.1	1.257360046143254
CXORF49	1.2569031214022057
RP11-795H16.3	1.2569019836879063
RP11-509M23.1	1.2565918601928423
RP11-864N7.4	1.2557285111852785
SYDE1	1.2556436791744563
FZD7	1.255372569568611
RP11-184I16.3	1.2549254538753285
RP13-157F18.2	1.2548812929866366
OR1M1	1.2542532801596218
RP11-44K6.5	1.2540340754241657
RP11-244M2.1	1.2536248024445782
RN7SL201P	1.2533438563790975
RP5-867C24.5	1.253332453016529
RP11-403B2.6	1.2527821664054217
TMEM183AP1	1.2522385831084786
OR51B3P	1.2518019681497865
RP11-368J21.3	1.2514751716870967
RP11-318K15.2	1.2514122709370024
RP11-707F2.1	1.2510183551371992
AP001048.4	1.2509842136735096
RPL3P9	1.2508173363867459
CTC-344H19.6	1.2507111981889036
RP11-58O15.1	1.2506053732352034
HNRNPA1P5	1.2503598325032566
RP11-561B11.2	1.2503291590881984
ACTRT2	1.2501567595573373
EXTL2	1.2497155284219392
FAUP2	1.2497135287503496
CTD-2336H13.2	1.2495517347449592
RP11-618I10.4	1.2495411612877116
RP11-176H8.1	1.2492773950656704
CCDC153	1.249216515107299
RP11-94B19.5	1.249063383326826
RP4-655L22.4	1.2490474906865043
RP11-12A20.12	1.2485445539294044
RP11-56L13.3	1.2477780244772252
RP3-432I18.1	1.247743945287429
RPL5P32	1.2476987885087212
FBXO41	1.2474543376646479
RP11-366M4.19	1.2473297044627296
RP11-232D9.3	1.2470777719450556
TIA1	1.2469075116208068
RP11-208G20.3	1.246899926153047
RP11-192C21.1	1.2461696018622752
RP11-256L11.3	1.2460551973843885
RP11-19N8.3	1.2460199155177558
RP5-986I17.2	1.2459326583350434
RICTOR	1.2458545388876006
RP11-278L15.6	1.2456313272539943
RP11-69M1.1	1.2455465416046032
MRPS36P2	1.2454677240078995
RP11-299H22.7	1.2450889984633722
CNN2P2	1.2450263904822516
AC011155.1	1.2447988954531322
AC011933.2	1.2447543842517286
RP11-534L20.5	1.2444218554822306
AF129408.17	1.2441558388879765
RPL3P11	1.243983628788237
VN1R65P	1.2436744025338378
RP11-475D12.1	1.2434872376097004
TRBVB	1.2431050223396374
RP11-425D17.1	1.2427212585922434
AC006840.1	1.242577352005654
RP11-125H8.1	1.242415112263046
CTC-286N12.1	1.2423414169529394
OR10J5	1.2421380499238743
AC006380.3	1.2414258667658762
RP1-121G13.2	1.241342456439654
RN7SL191P	1.2410113297905154
IGKV1OR2-118	1.2403600788180993
RP11-580I1.2	1.2400453918660141
CTD-2008A1.3	1.2400228183150237
RGS16	1.2396263819565467
RP11-297A16.2	1.2386985474929006
RP11-554D15.1	1.238600345946699
RP11-366O20.5	1.2382697768736717
PRM2	1.2380136132574828
S100A11P1	1.237851393250567
HLA-DQA1	1.2377506825194462
GLT6D1	1.2376234581256436
DNAJA1P2	1.2374777520680742
AC009892.2	1.2371769919907956
AC097374.3	1.236991474289378
AC087501.1	1.2369869304387375
RP11-160H12.3	1.2368730297630168
CTB-134F13.1	1.2365415867649343
RP11-267M23.1	1.2362982106710192
RP11-126L15.4	1.23615730937343
OFD1P15Y	1.2361347308190496
CYCSP23	1.23603722902464
RP11-183C12.1	1.2358408212553753
AC127904.2	1.2355739642115302
AC060834.2	1.2354245962604768
OR4G1P	1.235314697142517
SFPQ	1.2343704086903682
RP3-395P12.2	1.2342124484936638
SMG7	1.2338126156081648
RP11-667M19.4	1.2338085417163625
RP11-553L6.3	1.2338061595109338
AC009506.1	1.2337430173916322
OR5AK2	1.2337209829094218
NACAP5	1.2329389789523315
PVT1_1	1.232666882083027
RPS26P24	1.2325712479342104
